mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_random_s20260804102_s042,4jsz,2.5,6.0,1000,1000,0,1.0,0.0,0.0,213116.4,178520.0,110.716,3.0794789114304897,3.807165999999999,2528.0,28.0,4jsz_Kdist2.500_Kmono6.000,42,111,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s043,3nq9,2.5,4.0,1000,1000,0,1.0,0.0,0.0,204752.8,170160.0,60.024,4.312646091044041,5.3869853999999995,2380.0,29.0,3nq9_Kdist2.500_Kmono4.000,43,109,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s043,4jsz,2.5,4.0,1000,1000,0,1.0,0.0,0.0,212332.0,177740.0,87.83,2.569798972108038,4.625385500000001,2504.0,26.0,4jsz_Kdist2.500_Kmono4.000,43,109,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s044,3nq9,8.5,10.0,1000,1000,0,1.0,0.0,0.0,200789.6,166200.0,95.545,2.9649888244949785,5.227446099999999,2102.0,24.0,3nq9_Kdist8.500_Kmono10.000,44,367,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s044,4jsz,8.5,10.0,1000,1000,0,1.0,0.0,0.0,215202.4,180600.0,146.398,2.9633373934192706,4.009925699999999,2314.0,24.0,4jsz_Kdist8.500_Kmono10.000,44,367,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s045,3nq9,6.5,14.0,1000,997,0,0.997,0.0,0.0,209897.2,175300.0,89.295,2.1001214250609417,7.518195285857574,2272.0,29.0,3nq9_Kdist6.500_Kmono14.000,45,287,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s045,4jsz,6.5,14.0,1000,1000,0,1.0,0.0,0.0,210516.0,175920.0,78.189,3.2616323289122358,4.4032767999999995,2454.0,26.0,4jsz_Kdist6.500_Kmono14.000,45,287,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s046,3nq9,5.5,6.0,1000,1000,0,1.0,0.0,0.0,206751.6,172160.0,104.383,3.5733419277070504,4.8446191,1972.0,23.0,3nq9_Kdist5.500_Kmono6.000,46,237,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s046,4jsz,5.5,6.0,1000,1000,0,1.0,0.0,0.0,210753.6,176160.0,62.892,2.8429477337931455,3.7518892999999998,3065.0,34.0,4jsz_Kdist5.500_Kmono6.000,46,237,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s047,3nq9,0.1,14.0,1000,753,0,0.753,0.0,0.0,208376.8,173780.0,101.258,2.2815457479524697,4.2050656042496675,2178.0,27.0,3nq9_Kdist0.100_Kmono14.000,47,14,quality_3nq9,0.0,0.233
