ligand,Kdist,Kmono,runs,mRMSD_mean,avg_RMSD_mean,valid_rate_mean,success_rate_mean,cpu_sec_mean,sample_elapsed_sec_mean,tts_99_sec_mean,ttt_99_sec_mean
4jsz,7.5,7.0,10,0.4837730598022162,3.2868798999999997,1.0,0.03699999999999999,2.7089,2.7459000000000002,330.88402375236916,330.88402375236916
3nq9,5.0,8.0,10,0.7624192388077091,4.722746800000004,1.0,0.039999999999999994,2.4421999999999997,2.4503000000000004,275.5070339015325,275.5070339015325
4jsz,5.5,4.0,10,0.8968697994146353,3.0335117999999994,1.0,0.052000000000000005,2.6142,2.6208,225.44308600097784,225.44308600097784
3nq9,6.0,13.0,10,0.7624192388077091,4.711677099999996,1.0,0.03899999999999999,2.4345000000000003,2.4529,281.82608410650374,281.82608410650374
4jsz,6.0,15.0,10,1.0198312372694212,3.220732299999997,1.0,0.05500000000000001,2.6096,2.6124,212.4372891658627,212.4372891658627
3nq9,8.5,19.0,10,0.7393168249100076,4.722172999999999,1.0,0.04499999999999999,2.4295999999999998,2.4339000000000004,243.00096490518075,243.00096490518075
4jsz,3.5,1.0,10,0.8682059700502103,2.8720671999999996,1.0,0.101,2.3765,2.3926,102.78910712659663,102.78910712659663
3nq9,4.0,12.0,10,0.7479297007123636,4.614601200000002,1.0,0.05500000000000001,2.3822000000000005,2.3897,193.92554807285336,193.92554807285336
4jsz,4.0,14.0,10,0.9919187261976694,2.9784708000000006,1.0,0.06800000000000002,2.5641000000000003,2.5734,167.67542845658733,167.67542845658733
4jsz,8.0,5.0,10,0.9919187261976694,3.127810099999995,1.0,0.051000000000000004,2.6198,2.6388000000000003,230.47633322175972,230.47633322175972
4jsz,1.5,2.0,10,0.9919187261976694,2.837284500000003,1.0,0.09199999999999998,2.5673000000000004,2.5729,122.50277815078724,122.50277815078724
3nq9,8.5,9.0,10,0.7834127050275042,4.738714499999999,1.0,0.03799999999999999,2.4823,2.4868,295.07407170821887,295.07407170821887
3nq9,5.0,2.0,10,0.7624192388077091,4.625241299999998,1.0,0.06299999999999999,2.4946,2.5093,176.54379949660148,176.54379949660148
3nq9,7.0,1.0,10,0.8215675689579711,4.684906400000004,1.0,0.04499999999999999,2.5221000000000005,2.5315,252.25252452558297,252.25252452558297
3nq9,1.0,4.0,10,0.7624192388077091,4.6755274999999985,1.0,0.04599999999999999,2.2892,2.3099,223.86484857595877,223.86484857595877
3nq9,8.5,3.0,10,0.6410282349506196,4.6977851000000035,1.0,0.026000000000000002,2.5113999999999996,2.521,439.0159137335888,439.0159137335888
4jsz,1.5,8.0,10,0.9919187261976694,2.844340300000003,1.0,0.09699999999999999,2.4548,2.4590999999999994,110.79554829048507,110.79554829048507
3nq9,4.0,18.0,10,0.8226019338392094,4.6812745999999885,1.0,0.041999999999999996,2.3356000000000003,2.3401000000000005,250.67494570627727,250.67494570627727
3nq9,3.0,7.0,10,0.7624192388077091,4.638058700000003,1.0,0.053000000000000005,2.3814,2.3914999999999997,201.38671338428065,201.38671338428065
3nq9,8.5,13.0,10,0.8837671433037884,4.709774299999991,1.0,0.03699999999999999,2.464,2.4697,300.97022205538696,300.97022205538696
3nq9,0.5,20.0,10,0.7624192388077091,4.6150464,0.9970000000000001,0.05500000000000001,2.0682,2.0824,168.36404102269975,168.36404102269975
3nq9,6.0,19.0,10,0.5009340275685262,4.723872199999995,1.0,0.04399999999999999,2.4042,2.4135,246.05329516832722,246.05329516832722
4jsz,8.5,15.0,10,1.026122959627354,3.4515896999999987,1.0,0.030000000000000006,2.7055,2.7300999999999997,409.04832945655966,409.04832945655966
3nq9,7.5,0.1,10,0.7834127050275042,4.748335100000005,1.0,0.03699999999999999,2.5221000000000005,2.5245,308.0669630868066,308.0669630868066
3nq9,4.0,0.1,10,0.7624192388077091,4.629343299999995,1.0,0.04399999999999999,2.4893000000000005,2.4955000000000003,254.76269347912694,254.76269347912694
3nq9,0.5,7.0,10,0.7624192388077091,4.601361900000003,0.999,0.05600000000000001,2.1534,2.1704999999999997,172.079232012789,172.079232012789
4jsz,2.5,18.0,10,0.9919187261976694,2.9225015999999973,1.0,0.08099999999999999,2.4663,2.4772000000000003,134.46009979630793,134.46009979630793
4jsz,2.0,8.0,10,0.9919187261976694,2.844164700000003,1.0,0.08799999999999998,2.5382,2.5629999999999997,126.89362541948762,126.89362541948762
3nq9,2.5,4.0,10,0.7624192388077091,4.718259800000006,1.0,0.053000000000000005,2.3864000000000005,2.3892999999999995,201.80954598985778,201.80954598985778
4jsz,0.5,19.0,10,0.9919187261976694,2.581782900000001,0.5120000000000001,0.028000000000000004,2.2771999999999997,2.2957000000000005,369.26364744952576,369.26364744952576
4jsz,6.0,20.0,10,0.9919187261976694,3.2391349999999965,1.0,0.03799999999999999,2.5873,2.5917000000000003,307.55555159758075,307.55555159758075
3nq9,8.0,16.0,10,0.728186198755569,4.715252200000006,1.0,0.03699999999999999,2.4318999999999997,2.4362,297.04930317227905,297.04930317227905
3nq9,4.5,1.0,10,0.7624192388077091,4.654971299999998,1.0,0.04599999999999999,2.5018000000000002,2.5202999999999998,244.65537225551884,244.65537225551884
4jsz,8.0,10.0,10,1.0667849876544433,3.3779177999999996,1.0,0.04399999999999999,2.6931000000000003,2.7128999999999994,275.62021845845686,275.62021845845686
4jsz,10.0,6.0,10,0.5517184276056932,3.2154361000000042,1.0,0.040999999999999995,2.6033,2.6096,286.3696994434298,286.3696994434298
3nq9,6.5,2.0,10,0.679965444728514,4.758936800000002,1.0,0.04299999999999999,2.5021999999999998,2.5057,262.17433396298196,262.17433396298196
4jsz,0.5,13.0,10,1.1342465633808916,2.5587780000000007,0.5179999999999999,0.03599999999999999,2.2864,2.2967,287.18267514322883,287.18267514322883
3nq9,0.5,15.0,10,0.7624192388077091,4.603327400000004,1.0,0.06000000000000001,2.0728,2.0786000000000002,154.2712643137992,154.2712643137992
4jsz,2.0,2.0,10,0.9919187261976694,2.861777799999999,1.0,0.06899999999999999,2.6174999999999997,2.6357,168.59730158825164,168.59730158825164
4jsz,8.5,20.0,10,0.7387117379366969,3.4119097000000016,1.0,0.026000000000000002,2.6308,2.6401,459.88813643797295,459.88813643797295
4jsz,2.5,12.0,10,0.43266667696150984,2.9112167999999987,1.0,0.06499999999999999,2.5162,2.5264999999999995,172.41102199990078,172.41102199990078
4jsz,0.1,1.0,10,1.0067414069348037,2.2234930000000017,0.0,0.0,2.2369000000000003,2.2428,,
3nq9,2.5,14.0,10,0.6756799165122086,4.639604000000005,1.0,0.048999999999999995,2.2927999999999993,2.2962,210.16079926581475,210.16079926581475
4jsz,9.5,6.0,10,1.0565339527508757,3.2354154000000017,1.0,0.030000000000000006,2.6121000000000003,2.6176,394.92705280853056,394.92705280853056
3nq9,4.5,17.0,10,0.7624192388077091,4.730201999999999,1.0,0.039999999999999994,2.3741,2.3834,267.8246045310083,267.8246045310083
4jsz,6.0,4.0,10,0.8044218657590132,3.0256902,1.0,0.052000000000000005,2.5861,2.5908,223.01980135686966,223.01980135686966
3nq9,6.5,8.0,10,0.8226019338392094,4.697857999999997,1.0,0.03200000000000001,2.4528,2.4600999999999997,347.30790060375705,347.30790060375705
4jsz,4.5,11.0,10,1.020650289576221,3.043899899999999,1.0,0.054000000000000006,2.5936999999999997,2.5991999999999997,215.16567875002352,215.16567875002352
3nq9,6.5,16.0,10,0.793104589240513,4.6952744000000015,1.0,0.052000000000000005,2.4202000000000004,2.4264,208.71293578898576,208.71293578898576
4jsz,4.0,7.0,10,1.1411964013704279,3.008472800000003,1.0,0.05500000000000001,2.6148,2.6203000000000003,212.86060074758498,212.86060074758498
4jsz,6.5,10.0,10,1.031619978332868,3.2497928000000007,1.0,0.039999999999999994,2.6359000000000004,2.640199999999999,297.35852537099737,297.35852537099737
4jsz,0.5,0.1,10,1.1342465633808916,2.786349000000022,0.23499999999999993,0.016000000000000004,2.2204000000000006,2.2291,633.9560886721295,633.9560886721295
3nq9,2.0,1.0,10,0.7624192388077091,4.636347799999996,1.0,0.049999999999999996,2.4277,2.4391,217.96166134411493,217.96166134411493
3nq9,3.0,19.0,10,0.7373797201281233,4.6014738,1.0,0.047999999999999994,2.2891999999999997,2.2976,214.31395113386475,214.31395113386475
3nq9,5.5,20.0,10,0.793104589240513,4.687274500000002,1.0,0.04399999999999999,2.3911000000000002,2.3980000000000006,244.71260048123582,244.71260048123582
3nq9,10.0,16.0,10,0.822518904888877,4.734879599999997,1.0,0.03799999999999999,2.4814,2.5017,294.9670875948815,294.9670875948815
3nq9,0.1,2.0,10,0.5993881377365157,4.772675100000002,0.048999999999999995,0.0029999999999999996,2.0435,2.0631999999999997,3132.1807361826477,3132.1807361826477
3nq9,9.5,5.0,10,0.697679083458464,4.761236100000002,1.0,0.03599999999999999,2.5117000000000003,2.5189,315.48142282944707,315.48142282944707
3nq9,1.0,18.0,10,0.7624192388077091,4.656241500000002,1.0,0.05500000000000001,2.1461,2.1554999999999995,174.70557414119327,174.70557414119327
4jsz,9.0,9.0,10,1.0224470147385534,3.4339486000000052,1.0,0.03699999999999999,2.7078999999999995,2.7249,330.761876746665,330.761876746665
3nq9,2.5,0.1,10,0.664849113521406,4.6691115,1.0,0.051000000000000004,2.4577999999999998,2.4623999999999997,216.2244185786858,216.2244185786858
4jsz,9.5,17.0,10,1.161232777354668,3.461774100000002,1.0,0.026000000000000002,2.7014000000000005,2.7231,472.2296684558081,472.2296684558081
3nq9,6.0,7.0,10,0.7899951833097985,4.645973500000003,1.0,0.03799999999999999,2.473,2.4781999999999997,293.96856920373256,293.96856920373256
3nq9,9.5,11.0,10,0.5783836760190697,4.649891599999998,1.0,0.04399999999999999,2.4732999999999996,2.4810000000000003,253.12520378496953,253.12520378496953
4jsz,4.5,8.0,10,0.7387117379366969,3.083939000000001,1.0,0.05700000000000001,2.6321000000000003,2.6461000000000006,206.5339194850954,206.5339194850954
3nq9,4.0,4.0,10,0.7624192388077091,4.578322399999999,1.0,0.06000000000000001,2.4533,2.4600999999999997,182.5905503382109,182.5905503382109
4jsz,9.0,3.0,10,0.8682059700502103,2.9571064000000002,1.0,0.07099999999999998,2.5222,2.5355000000000003,157.71494786524903,157.71494786524903
4jsz,0.5,4.0,10,0.9919187261976694,2.5719163000000083,0.548,0.027000000000000003,2.4196,2.4584,407.0947231504112,407.0947231504112
3nq9,1.0,12.0,10,0.7624192388077091,4.650815399999996,1.0,0.06200000000000001,2.1792000000000002,2.1917,156.7929869759598,156.7929869759598
4jsz,1.0,14.0,10,0.9919187261976694,2.7792953999999983,1.0,0.11100000000000002,2.3611,2.3718000000000004,92.41414361162865,92.41414361162865
3nq9,0.1,8.0,10,0.7624192388077091,4.658857699999999,0.048999999999999995,0.004000000000000001,1.9154,1.9281,2200.772425930182,2200.772425930182
4jsz,2.5,7.0,10,0.9919187261976694,2.883332699999997,1.0,0.08599999999999998,2.5505000000000004,2.5564999999999998,130.614676235751,130.614676235751
3nq9,3.0,13.0,10,0.6756799165122086,4.681746600000005,1.0,0.039999999999999994,2.3217,2.3248,261.91330792285163,261.91330792285163
4jsz,3.0,15.0,10,0.9919187261976694,2.934083299999999,1.0,0.07499999999999998,2.5152,2.5260000000000002,148.57228106882968,148.57228106882968
4jsz,6.0,0.1,10,1.164766408090365,2.9543922000000036,0.5309999999999999,0.040999999999999995,1.9324999999999999,1.9379000000000002,212.57997317805402,212.57997317805402
4jsz,5.0,16.0,10,0.5289831945263125,3.0723932999999977,1.0,0.060999999999999985,2.6069000000000004,2.6256,190.7412829558388,190.7412829558388
4jsz,4.5,2.0,10,0.9919187261976694,2.863069100000001,1.0,0.09299999999999999,2.5036,2.5187,118.11463935082733,118.11463935082733
3nq9,5.0,10.0,10,0.7479297007123636,4.671652899999999,1.0,0.05899999999999998,2.4459,2.4591000000000003,185.2226524118782,185.2226524118782
4jsz,6.5,1.0,10,0.9919187261976694,2.8683768000000014,1.0,0.07799999999999999,2.3066,2.3337,130.80012684807352,130.80012684807352
4jsz,7.0,17.0,10,0.9632954920419687,3.283872500000002,1.0,0.03500000000000001,2.6152,2.6247,338.04084036702363,338.04084036702363
3nq9,7.0,11.0,10,0.682861121846744,4.7090149000000014,1.0,0.040999999999999995,2.482,2.501,273.026387284828,273.026387284828
4jsz,0.1,20.0,10,1.0067414069348037,2.244631299999999,0.0,0.0,1.9951,2.0021000000000004,,
4jsz,3.0,11.0,10,0.7387117379366969,2.9810437,1.0,0.06899999999999999,2.552,2.5671999999999997,164.3783433250117,164.3783433250117
3nq9,10.0,18.0,10,0.4352484275626384,4.725631900000003,1.0,0.04499999999999999,2.4616999999999996,2.4786,246.2115061356122,246.2115061356122
4jsz,2.5,3.0,10,0.9919187261976694,2.912891099999999,1.0,0.07199999999999998,2.6084,2.6181,160.75422707634522,160.75422707634522
3nq9,3.0,17.0,10,0.7624192388077091,4.6701849000000015,1.0,0.03200000000000001,2.3152,2.3287,327.82422190061084,327.82422190061084
4jsz,1.0,10.0,10,0.9919187261976694,2.745742800000001,1.0,0.11600000000000002,2.3744000000000005,2.3842,88.68348962209825,88.68348962209825
4jsz,9.0,7.0,10,1.280843496093093,3.281402299999999,1.0,0.03899999999999999,2.666,2.6828,308.62531946105526,308.62531946105526
3nq9,1.0,16.0,10,0.7624192388077091,4.5863580000000015,1.0,0.06000000000000001,2.1562,2.1633999999999998,160.4784350219094,160.4784350219094
3nq9,7.0,15.0,10,0.793104589240513,4.6110776999999965,1.0,0.052000000000000005,2.4321,2.4383,209.73916665250482,209.73916665250482
4jsz,9.5,19.0,10,1.0428670316125523,3.471462499999995,1.0,0.019999999999999997,2.6508999999999996,2.6653,604.267806990867,604.267806990867
3nq9,6.0,9.0,10,0.7707284977714783,4.698957400000004,1.0,0.04499999999999999,2.4471000000000003,2.4554,244.7512599685001,244.7512599685001
4jsz,6.5,5.0,10,0.7387117379366969,3.149649300000001,1.0,0.04699999999999999,2.6653000000000002,2.6955,254.96602411389148,254.96602411389148
4jsz,7.0,13.0,10,1.1055105536771592,3.271243400000002,1.0,0.03500000000000001,2.6539,2.6736999999999997,343.043203674688,343.043203674688
3nq9,5.0,14.0,10,0.8717227825925737,4.652891899999993,1.0,0.04299999999999999,2.4128999999999996,2.4239000000000006,252.8177005911914,252.8177005911914
4jsz,5.0,12.0,10,0.9919187261976694,3.110749899999999,1.0,0.052000000000000005,2.6132,2.6253,225.3568481132871,225.3568481132871
4jsz,4.5,6.0,10,0.9486651723876143,3.071431799999995,1.0,0.05500000000000001,2.6465,2.6515999999999997,215.44117327462283,215.44117327462283
3nq9,9.5,1.0,10,0.6626515763763677,4.734562000000003,1.0,0.039999999999999994,2.5263,2.5334999999999996,284.99443933561616,284.99443933561616
3nq9,0.1,6.0,10,0.6811965366358576,4.689920300000004,0.051000000000000004,0.0029999999999999996,1.9274,1.9313000000000002,2954.22811398015,2954.22811398015
3nq9,2.0,5.0,10,0.7624192388077091,4.611667500000004,1.0,0.05800000000000001,2.3401999999999994,2.3448,180.36851003491935,180.36851003491935
4jsz,2.5,9.0,10,0.7125017852609876,2.8968456999999956,1.0,0.08599999999999998,2.5335,2.5404999999999998,129.74408243218005,129.74408243218005
3nq9,10.0,12.0,10,0.6245520960033407,4.7719040000000055,1.0,0.039999999999999994,2.4854,2.5028000000000006,280.3804692731427,280.3804692731427
3nq9,10.0,0.1,10,0.7203531928971676,4.765473600000004,1.0,0.029000000000000005,2.5308,2.5401999999999996,396.03247406587656,396.03247406587656
3nq9,9.0,0.1,10,0.7373797201281233,4.723479499999997,1.0,0.04499999999999999,2.5713,2.5997999999999997,257.17335407502935,257.17335407502935
4jsz,5.0,18.0,10,0.7125017852609876,3.1289929999999986,1.0,0.039999999999999994,2.6012,2.6150999999999995,293.44398353315313,293.44398353315313
4jsz,7.0,19.0,10,1.0428670316125523,3.2830343999999974,1.0,0.039999999999999994,2.6203,2.6323,295.59867370902697,295.59867370902697
4jsz,1.5,20.0,10,0.9919187261976694,2.855812000000001,1.0,0.08999999999999998,2.3785,2.3898,116.14164322411395,116.14164322411395
3nq9,9.5,15.0,10,0.8087024154749489,4.726134700000004,1.0,0.03699999999999999,2.4685999999999995,2.4762,301.5320982816267,301.5320982816267
3nq9,6.0,3.0,10,0.6819963256043163,4.7711841,1.0,0.030000000000000006,2.4909,2.5063,376.602655273829,376.602655273829
4jsz,9.5,13.0,10,1.3401959258544613,3.444074499999993,1.0,0.020999999999999998,2.7144000000000004,2.7390999999999996,588.9788953621089,588.9788953621089
3nq9,0.5,9.0,10,0.7624192388077091,4.589616799999994,1.0,0.05600000000000001,2.116,2.1244,169.09057998470396,169.09057998470396
3nq9,2.5,10.0,10,0.7624192388077091,4.679992799999999,1.0,0.04599999999999999,2.3108,2.3133000000000004,225.97715013512388,225.97715013512388
4jsz,9.5,2.0,10,0.9919187261976694,2.8893092999999976,1.0,0.07000000000000002,2.3908,2.4054999999999995,151.71469984058453,151.71469984058453
4jsz,2.5,16.0,10,0.9919187261976694,2.9181885999999992,1.0,0.07799999999999999,2.4874,2.4919,141.05273368676762,141.05273368676762
4jsz,0.1,5.0,10,0.9204243237631304,2.2245145999999987,0.0,0.0,2.0863,2.1102,,
3nq9,0.5,11.0,10,0.7624192388077091,4.6222941999999865,0.998,0.05600000000000001,2.0969,2.1002,167.5642897778477,167.5642897778477
4jsz,2.0,6.0,10,0.7387117379366969,2.8956044999999966,1.0,0.09399999999999999,2.5537,2.5705,119.1319170931542,119.1319170931542
4jsz,0.5,17.0,10,0.9919187261976694,2.5533397000000018,0.5339999999999999,0.03599999999999999,2.263,2.2736,284.2435242517175,284.2435242517175
4jsz,4.0,3.0,10,0.43266667696150984,2.902964099999998,1.0,0.06200000000000001,2.594,2.6015000000000006,186.63776074506228,186.63776074506228
4jsz,6.5,14.0,10,1.1342465633808916,3.2761501999999973,1.0,0.03300000000000001,2.6284,2.6339999999999995,360.7088655099277,360.7088655099277
3nq9,8.0,18.0,10,0.7632306976685721,4.709103300000001,1.0,0.04699999999999999,2.4308,2.438,232.53345267551398,232.53345267551398
3nq9,6.5,12.0,10,0.664849113521406,4.7414566,1.0,0.03500000000000001,2.4429,2.4564,315.7693365450452,315.7693365450452
4jsz,4.5,15.0,10,0.9919187261976694,3.0441078999999998,1.0,0.06499999999999999,2.6050999999999997,2.6194,178.50248526029,178.50248526029
3nq9,4.5,13.0,10,0.793104589240513,4.699243600000008,1.0,0.048999999999999995,2.3954999999999997,2.4036999999999997,219.57440450159598,219.57440450159598
4jsz,10.0,8.0,10,0.889251041599475,3.3570167000000017,1.0,0.03300000000000001,2.6649,2.6704999999999997,365.717948446738,365.717948446738
4jsz,9.5,8.0,10,1.0165975088958432,3.368083099999999,1.0,0.031000000000000007,2.6574,2.6659999999999995,388.61606890500525,388.61606890500525
3nq9,9.0,4.0,10,0.9191989812242713,4.6530833,1.0,0.040999999999999995,2.4965,2.5035,274.62142459974746,274.62142459974746
3nq9,0.5,3.0,10,0.7624192388077091,4.677208500000004,1.0,0.048999999999999995,2.2284,2.2473,204.2578179884602,204.2578179884602
3nq9,10.0,4.0,10,0.8151629830084592,4.7584846999999915,1.0,0.03899999999999999,2.527,2.5376,292.5342019047586,292.5342019047586
4jsz,10.0,2.0,10,0.9919187261976694,2.8969579,1.0,0.07699999999999999,2.3880999999999997,2.3931,137.2538354117979,137.2538354117979
3nq9,4.5,19.0,10,0.664849113521406,4.706176200000002,1.0,0.03899999999999999,2.3621,2.3716999999999997,273.4448113649507,273.4448113649507
3nq9,2.0,20.0,10,0.7624192388077091,4.590669100000002,1.0,0.060999999999999985,2.2302000000000004,2.2359,163.17895172354585,163.17895172354585
3nq9,6.5,6.0,10,0.6834413905729437,4.7516405999999956,1.0,0.04599999999999999,2.4859999999999998,2.4974,243.11026278168515,243.11026278168515
3nq9,6.5,18.0,10,0.7479297007123636,4.719770899999999,1.0,0.030000000000000006,2.4114999999999998,2.4152,364.5980582090163,364.5980582090163
4jsz,8.0,14.0,10,1.164766408090365,3.369847800000005,1.0,0.039999999999999994,2.649,2.6534,298.83634952303646,298.83634952303646
3nq9,8.0,12.0,10,0.793104589240513,4.702854199999991,1.0,0.03300000000000001,2.4514,2.4585000000000004,336.41824414512126,336.41824414512126
3nq9,4.5,5.0,10,0.8593559145911869,4.7866093,1.0,0.029000000000000005,2.4417,2.4456999999999995,382.0896522548802,382.0896522548802
4jsz,4.0,9.0,10,1.0750918175615092,2.9808565999999996,1.0,0.07499999999999998,2.5961000000000003,2.6053,153.35102531917497,153.35102531917497
